20431;2
20432;2
20433;2
20434;2
20435;1
20436;2
20437;2
20438;2
20439;0
20440;2
20441;2
20442;5
20443;2
20444;9
20445;7
20446;1
20447;1
20448;2
20449;2
20450;2
20451;2
20452;2
20453;1
20454;2
20455;2
20456;2
20457;2
20458;2
20459;2
20460;2
20461;0
20462;8
20463;2
20464;2
20465;2
20466;7
20467;2
20468;2
20469;2
20470;2
20471;2
20472;5
20473;1
20474;7
20475;2
20476;2
20477;2
20478;2
20479;2
20480;2
20481;2
20482;1
20483;2
20484;2
20485;2
20486;2
20487;2
20488;2
20489;2
20490;2
20491;2
20492;2
20493;2
20494;2
20495;2
20496;2
20497;2
20498;2
20499;2
20500;2
20501;2
20502;2
20503;2
20504;1
20505;2
20506;2
20507;2
20508;2
20509;2
20510;2
20511;2
20512;2
20513;2
20514;2
20515;2
20516;1
20517;2
20518;2
20519;2
20520;2
20521;2
20522;2
20523;2
20524;2
20525;2
20526;2
20527;2
20528;2
20529;2
20530;0
20531;2
20532;2
20533;2
20534;8
20535;2
20536;2
20537;2
20538;2
20539;2
20540;2
20541;1
20542;2
20543;2
20544;2
20545;2
20546;2
20547;2
20548;2
20549;2
20550;2
20551;2
20552;1
20553;2
20554;1
20555;2
20556;2
20557;1
20558;2
20559;2
20560;2
20561;3
20562;2
20563;1
20564;2
20565;1
20566;2
20567;2
20568;2
20569;2
20570;2
20571;2
20572;2
20573;2
20574;2
20575;2
20576;2
20577;2
20578;2
20579;8
20580;7
20581;2
20582;0
20583;2
20584;1
20585;2
20586;2
20587;2
20588;2
20589;2
20590;2
20591;2
20592;2
20593;2
20594;2
20595;2
20596;2
20597;2
20598;2
20599;2
20600;2
20601;7
20602;3
20603;3
20604;3
20605;3
20606;3
20607;3
20608;3
20609;7
20610;3
20611;3
20612;3
20613;3
20614;3
20615;3
20616;3
20617;3
20618;3
20619;3
20620;3
20621;3
20622;5
20623;3
20624;3
20625;3
20626;5
20627;3
20628;3
20629;3
20630;3
20631;3
20632;3
20633;3
20634;3
20635;3
20636;3
20637;3
20638;3
20639;3
20640;3
20641;3
20642;3
20643;3
20644;3
20645;3
20646;3
20647;3
20648;3
20649;3
20650;9
20651;3
20652;3
20653;3
20654;3
20655;3
20656;3
20657;3
20658;3
20659;3
20660;3
20661;3
20662;3
20663;3
20664;3
20665;6
20666;3
20667;3
20668;3
20669;3
20670;3
20671;3
20672;3
20673;3
20674;3
20675;3
20676;3
20677;3
20678;3
20679;3
20680;3
20681;3
20682;3
20683;3
20684;8
20685;3
20686;1
20687;3
20688;3
20689;3
20690;3
20691;3
20692;3
20693;3
20694;3
20695;3
20696;3
20697;3
20698;3
20699;3
20700;3
20701;3
20702;3
20703;3
20704;3
20705;9
20706;3
20707;3
20708;3
20709;3
20710;3
20711;3
20712;3
20713;8
20714;3
20715;3
20716;3
20717;3
20718;3
20719;3
20720;3
20721;3
20722;3
20723;3
20724;3
20725;3
20726;3
20727;3
20728;3
20729;3
20730;3
20731;3
20732;3
20733;3
20734;3
20735;3
20736;3
20737;3
20738;3
20739;3
20740;3
20741;3
20742;3
20743;3
20744;3
20745;3
20746;3
20747;5
20748;3
20749;3
20750;5
20751;7
20752;3
20753;3
20754;9
20755;3
20756;3
20757;3
20758;3
20759;3
20760;3
20761;3
20762;8
20763;3
20764;3
20765;3
20766;3
20767;3
20768;3
20769;3
20770;3
20771;5
20772;3
20773;7
20774;3
20775;3
20776;3
20777;3
20778;3
20779;3
20780;3
20781;3
20782;3
20783;3
20784;6
20785;3
20786;3
20787;3
20788;3
20789;3
20790;3
20791;3
20792;3
20793;3
20794;3
20795;3
20796;3
20797;3
20798;3
20799;8
20800;3
20801;4
20802;4
20803;4
20804;4
20805;4
20806;4
20807;4
20808;4
20809;4
20810;4
20811;4
20812;4
20813;4
20814;4
20815;4
20816;4
20817;4
20818;4
20819;4
20820;4
20821;4
20822;4
20823;4
20824;9
20825;4
20826;4
20827;4
20828;1
20829;4
20830;9
20831;4
20832;4
20833;4
20834;4
20835;4
20836;1
20837;9
20838;4
20839;4
20840;4
20841;4
20842;4
20843;4
20844;4
20845;4
20846;4
20847;4
20848;4
20849;4
20850;4
20851;4
20852;4
20853;1
20854;4
20855;4
20856;4
20857;4
20858;1
20859;4
20860;4
20861;4
20862;4
20863;4
20864;9
20865;4
20866;4
20867;4
20868;4
20869;4
20870;4
20871;4
20872;4
20873;4
20874;4
20875;4
20876;4
20877;4
20878;4
20879;4
20880;4
20881;4
20882;4
20883;4
20884;9
20885;4
20886;4
20887;9
20888;4
20889;4
20890;4
20891;4
20892;4
20893;4
20894;4
20895;9
20896;4
20897;4
20898;4
20899;4
20900;4
20901;4
20902;4
20903;9
20904;4
20905;4
20906;4
20907;4
20908;4
20909;4
20910;4
20911;4
20912;4
20913;4
20914;4
20915;4
20916;4
20917;4
20918;4
20919;4
20920;4
20921;4
20922;4
20923;1
20924;4
20925;4
20926;4
20927;4
20928;4
20929;4
20930;4
20931;4
20932;4
20933;4
20934;4
20935;4
20936;4
20937;4
20938;4
20939;4
20940;4
20941;4
20942;4
20943;4
20944;4
20945;4
20946;4
20947;4
20948;4
20949;9
20950;4
20951;4
20952;2
20953;4
20954;4
20955;4
20956;9
20957;4
20958;4
20959;1
20960;4
20961;4
20962;4
20963;4
20964;4
20965;9
20966;4
20967;4
20968;4
20969;4
20970;4
20971;4
20972;4
20973;4
20974;4
20975;1
20976;4
20977;4
20978;4
20979;4
20980;4
20981;4
20982;4
20983;4
20984;4
20985;4
20986;4
20987;4
20988;4
20989;9
20990;9
20991;4
20992;9
20993;9
20994;4
20995;4
20996;4
20997;4
20998;4
20999;4
21000;9
21001;5
21002;5
21003;5
21004;3
21005;5
21006;3
21007;5
21008;5
21009;5
21010;5
21011;5
21012;5
21013;5
21014;5
21015;3
21016;6
21017;5
21018;5
21019;5
21020;5
21021;5
21022;5
21023;5
21024;5
21025;5
21026;5
21027;5
21028;6
21029;5
21030;3
21031;5
21032;5
21033;5
21034;5
21035;5
21036;5
21037;5
21038;5
21039;5
21040;6
21041;5
21042;5
21043;5
21044;1
21045;5
21046;5
21047;5
21048;5
21049;3
21050;5
21051;5
21052;5
21053;5
21054;5
21055;5
21056;0
21057;5
21058;5
21059;3
21060;9
21061;5
21062;5
21063;1
21064;5
21065;5
21066;5
21067;5
21068;5
21069;5
21070;5
21071;9
21072;5
21073;5
21074;8
21075;5
21076;5
21077;5
21078;5
21079;5
21080;5
21081;5
21082;4
21083;5
21084;5
21085;5
21086;5
21087;6
21088;5
21089;5
21090;5
21091;5
21092;1
21093;5
21094;5
21095;5
21096;5
21097;5
21098;5
21099;5
21100;5
21101;1
21102;3
21103;1
21104;5
21105;5
21106;5
21107;1
21108;5
21109;5
21110;5
21111;5
21112;6
21113;5
21114;5
21115;5
21116;5
21117;5
21118;0
21119;5
21120;5
21121;5
21122;5
21123;5
21124;5
21125;0
21126;5
21127;5
21128;5
21129;5
21130;5
21131;5
21132;5
21133;8
21134;5
21135;5
21136;5
21137;5
21138;5
21139;5
21140;5
21141;5
21142;5
21143;3
21144;5
21145;5
21146;3
21147;5
21148;5
21149;0
21150;5
21151;5
21152;5
21153;5
21154;5
21155;5
21156;5
21157;5
21158;5
21159;7
21160;5
21161;5
21162;5
21163;5
21164;5
21165;5
21166;5
21167;5
21168;4
21169;5
21170;5
21171;3
21172;5
21173;9
21174;5
21175;6
21176;5
21177;8
21178;5
21179;5
21180;5
21181;5
21182;5
21183;3
21184;5
21185;5
21186;5
21187;5
21188;5
21189;5
21190;3
21191;3
21192;5
21193;5
21194;5
21195;5
21196;5
21197;5
21198;5
21199;2
21200;5
21201;6
21202;6
21203;0
21204;6
21205;6
21206;6
21207;6
21208;6
21209;6
21210;6
21211;6
21212;6
21213;6
21214;6
21215;6
21216;6
21217;6
21218;6
21219;6
21220;6
21221;6
21222;6
21223;6
21224;6
21225;6
21226;6
21227;6
21228;7
21229;6
21230;6
21231;6
21232;6
21233;6
21234;6
21235;6
21236;6
21237;6
21238;6
21239;6
21240;1
21241;6
21242;6
21243;6
21244;1
21245;6
21246;6
21247;6
21248;6
21249;6
21250;6
21251;6
21252;6
21253;6
21254;6
21255;6
21256;6
21257;6
21258;6
21259;6
21260;6
21261;6
21262;6
21263;6
21264;6
21265;6
21266;6
21267;6
21268;6
21269;6
21270;6
21271;6
21272;6
21273;6
21274;6
21275;6
21276;6
21277;6
21278;6
21279;6
21280;6
21281;6
21282;6
21283;6
21284;6
21285;6
21286;6
21287;6
21288;6
21289;6
21290;5
21291;6
21292;6
21293;6
21294;6
21295;6
21296;6
21297;6
21298;6
21299;6
21300;6
21301;6
21302;6
21303;6
21304;6
21305;6
21306;6
21307;6
21308;6
21309;6
21310;6
21311;6
21312;6
21313;6
21314;6
21315;6
21316;6
21317;6
21318;6
21319;6
21320;6
21321;6
21322;6
21323;6
21324;6
21325;6
21326;6
21327;6
21328;6
21329;6
21330;6
21331;6
21332;6
21333;6
21334;6
21335;6
21336;6
21337;1
21338;6
21339;6
21340;1
21341;6
21342;6
21343;6
21344;6
21345;6
21346;6
21347;6
21348;6
21349;6
21350;6
21351;6
21352;6
21353;6
21354;6
21355;6
21356;6
21357;6
21358;6
21359;1
21360;6
21361;6
21362;6
21363;6
21364;6
21365;6
21366;6
21367;6
21368;6
21369;6
21370;6
21371;6
21372;6
21373;6
21374;6
21375;6
21376;6
21377;6
21378;6
21379;6
21380;6
21381;6
21382;6
21383;6
21384;6
21385;6
21386;6
21387;6
21388;6
21389;6
21390;6
21391;6
21392;6
21393;6
21394;6
21395;6
21396;6
21397;6
21398;6
21399;6
21400;6
21401;7
21402;1
21403;7
21404;7
21405;7
21406;7
21407;7
21408;7
21409;7
21410;7
21411;7
21412;7
21413;7
21414;7
21415;7
21416;7
21417;7
21418;7
21419;7
21420;7
21421;5
21422;7
21423;7
21424;7
21425;7
21426;7
21427;7
21428;7
21429;7
21430;7
21431;7
21432;7
21433;7
21434;7
21435;7
21436;7
21437;7
21438;7
21439;7
21440;7
21441;7
21442;7
21443;7
21444;7
21445;7
21446;7
21447;7
21448;7
21449;9
21450;7
21451;1
21452;7
21453;7
21454;7
21455;7
21456;7
21457;7
21458;7
21459;7
21460;7
21461;7
21462;7
21463;7
21464;7
21465;7
21466;7
21467;7
21468;7
21469;7
21470;7
21471;7
21472;7
21473;7
21474;7
21475;7
21476;7
21477;7
21478;7
21479;7
21480;7
21481;7
21482;7
21483;7
21484;7
21485;7
21486;7
21487;7
21488;7
21489;7
21490;7
21491;7
21492;7
21493;7
21494;1
21495;7
21496;7
21497;7
21498;7
21499;7
21500;7
21501;7
21502;7
21503;1
21504;7
21505;7
21506;7
21507;7
21508;7
21509;7
21510;7
21511;7
21512;7
21513;7
21514;7
21515;7
21516;7
21517;7
21518;7
21519;7
21520;9
21521;7
21522;7
21523;7
21524;7
21525;7
21526;7
21527;7
21528;7
21529;7
21530;7
21531;7
21532;7
21533;7
21534;9
21535;7
21536;7
21537;7
21538;7
21539;7
21540;7
21541;7
21542;7
21543;7
21544;7
21545;7
21546;7
21547;7
21548;7
21549;7
21550;7
21551;7
21552;7
21553;7
21554;7
21555;7
21556;7
21557;7
21558;7
21559;7
21560;7
21561;7
21562;7
21563;7
21564;7
21565;7
21566;7
21567;7
21568;9
21569;7
21570;7
21571;7
21572;7
21573;7
21574;7
21575;1
21576;7
21577;7
21578;7
21579;7
21580;7
21581;7
21582;7
21583;7
21584;7
21585;1
21586;7
21587;7
21588;7
21589;7
21590;7
21591;7
21592;7
21593;7
21594;7
21595;7
21596;7
21597;7
21598;7
21599;7
21600;7
21601;8
21602;1
21603;5
21604;8
21605;8
21606;8
21607;8
21608;8
21609;8
21610;8
21611;8
21612;4
21613;8
21614;5
21615;8
21616;8
21617;3
21618;8
21619;8
21620;8
21621;8
21622;1
21623;4
21624;8
21625;6
21626;1
21627;8
21628;8
21629;8
21630;1
21631;8
21632;8
21633;8
21634;0
21635;9
21636;8
21637;1
21638;8
21639;8
21640;1
21641;8
21642;8
21643;5
21644;8
21645;8
21646;1
21647;9
21648;8
21649;8
21650;9
21651;3
21652;8
21653;8
21654;8
21655;8
21656;8
21657;8
21658;8
21659;8
21660;8
21661;8
21662;8
21663;8
21664;8
21665;8
21666;8
21667;8
21668;8
21669;8
21670;8
21671;8
21672;0
21673;8
21674;8
21675;8
21676;8
21677;8
21678;8
21679;8
21680;8
21681;8
21682;8
21683;8
21684;8
21685;1
21686;8
21687;8
21688;8
21689;8
21690;8
21691;8
21692;8
21693;8
21694;3
21695;8
21696;5
21697;8
21698;8
21699;8
21700;8
21701;1
21702;8
21703;8
21704;8
21705;2
21706;8
21707;8
21708;8
21709;8
21710;8
21711;4
21712;8
21713;8
21714;8
21715;1
21716;9
21717;8
21718;8
21719;8
21720;1
21721;8
21722;8
21723;8
21724;8
21725;8
21726;8
21727;8
21728;5
21729;8
21730;8
21731;8
21732;8
21733;8
21734;1
21735;8
21736;8
21737;8
21738;8
21739;8
21740;8
21741;8
21742;8
21743;8
21744;8
21745;8
21746;0
21747;8
21748;8
21749;8
21750;8
21751;8
21752;9
21753;8
21754;8
21755;8
21756;8
21757;8
21758;8
21759;8
21760;8
21761;3
21762;8
21763;8
21764;8
21765;7
21766;8
21767;8
21768;8
21769;5
21770;8
21771;8
21772;1
21773;8
21774;8
21775;8
21776;8
21777;8
21778;8
21779;8
21780;8
21781;8
21782;8
21783;8
21784;8
21785;8
21786;8
21787;8
21788;8
21789;3
21790;9
21791;8
21792;8
21793;8
21794;1
21795;8
21796;8
21797;8
21798;8
21799;8
21800;8
21801;9
21802;9
21803;9
21804;9
21805;8
21806;9
21807;4
21808;9
21809;9
21810;9
21811;9
21812;9
21813;9
21814;9
21815;9
21816;9
21817;9
21818;9
21819;9
21820;9
21821;9
21822;9
21823;9
21824;9
21825;9
21826;9
21827;9
21828;9
21829;9
21830;9
21831;9
21832;9
21833;9
21834;9
21835;9
21836;9
21837;9
21838;9
21839;9
21840;9
21841;9
21842;9
21843;9
21844;9
21845;9
21846;9
21847;9
21848;9
21849;9
21850;9
21851;4
21852;9
21853;9
21854;9
21855;9
21856;9
21857;9
21858;7
21859;9
21860;9
21861;7
21862;9
21863;9
21864;9
21865;9
21866;9
21867;9
21868;9
21869;9
21870;9
21871;9
21872;9
21873;9
21874;1
21875;9
21876;9
21877;9
21878;9
21879;9
21880;9
21881;9
21882;9
21883;9
21884;9
21885;9
21886;9
21887;9
21888;9
21889;9
21890;9
21891;9
21892;9
21893;9
21894;9
21895;9
21896;9
21897;9
21898;9
21899;9
21900;9
21901;9
21902;9
21903;9
21904;9
21905;9
21906;9
21907;9
21908;9
21909;9
21910;9
21911;9
21912;9
21913;9
21914;9
21915;9
21916;9
21917;7
21918;9
21919;9
21920;9
21921;9
21922;9
21923;9
21924;9
21925;9
21926;9
21927;9
21928;9
21929;9
21930;9
21931;9
21932;9
21933;9
21934;9
21935;9
21936;9
21937;9
21938;9
21939;9
21940;9
21941;9
21942;9
21943;1
21944;9
21945;9
21946;9
21947;9
21948;9
21949;9
21950;9
21951;8
21952;9
21953;3
21954;9
21955;9
21956;4
21957;9
21958;9
21959;9
21960;9
21961;7
21962;9
21963;9
21964;9
21965;9
21966;0
21967;4
21968;9
21969;9
21970;9
21971;9
21972;9
21973;9
21974;9
21975;9
21976;9
21977;9
21978;9
21979;4
21980;9
21981;9
21982;9
21983;3
21984;9
21985;9
21986;9
21987;9
21988;9
21989;9
21990;9
21991;9
21992;9
21993;9
21994;9
21995;9
21996;9
21997;9
21998;9
21999;9
22000;9
